file_name,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19,mean_mfcc_20,std_mfcc_1,std_mfcc_2,std_mfcc_3,std_mfcc_4,std_mfcc_5,std_mfcc_6,std_mfcc_7,std_mfcc_8,std_mfcc_9,std_mfcc_10,std_mfcc_11,std_mfcc_12,std_mfcc_13,std_mfcc_14,std_mfcc_15,std_mfcc_16,std_mfcc_17,std_mfcc_18,std_mfcc_19,std_mfcc_20,skew_mfcc_1,skew_mfcc_2,skew_mfcc_3,skew_mfcc_4,skew_mfcc_5,skew_mfcc_6,skew_mfcc_7,skew_mfcc_8,skew_mfcc_9,skew_mfcc_10,skew_mfcc_11,skew_mfcc_12,skew_mfcc_13,skew_mfcc_14,skew_mfcc_15,skew_mfcc_16,skew_mfcc_17,skew_mfcc_18,skew_mfcc_19,skew_mfcc_20,kurtosis_mfcc_1,kurtosis_mfcc_2,kurtosis_mfcc_3,kurtosis_mfcc_4,kurtosis_mfcc_5,kurtosis_mfcc_6,kurtosis_mfcc_7,kurtosis_mfcc_8,kurtosis_mfcc_9,kurtosis_mfcc_10,kurtosis_mfcc_11,kurtosis_mfcc_12,kurtosis_mfcc_13,kurtosis_mfcc_14,kurtosis_mfcc_15,kurtosis_mfcc_16,kurtosis_mfcc_17,kurtosis_mfcc_18,kurtosis_mfcc_19,kurtosis_mfcc_20
46-MFCC.csv,-258.0944632923823,183.75582551956117,-64.22122673917458,23.275604320964025,17.30119834327109,-2.095352181566212,-2.2016141292741223,-4.865383743912404,-4.218670284124272,-6.146022022254401,-7.862329257921359,-1.4392743122375826,-2.993575128314458,-5.425938345346939,-5.834516494261308,-8.356239409477144,-5.74104687480455,-4.443906063002038,-3.2043109088841693,-6.582368973645043,60.98208037716908,22.713916990026334,21.49283890881459,18.183382338421843,15.119234650646284,11.648051045566705,13.226910101593313,10.314179924250201,8.753179089674019,10.235005189849181,8.91027459997207,8.744585607730023,8.789912504562643,8.57848473019549,8.275663949722418,8.08032716546721,7.264212957572351,6.418708489487018,6.197247254871311,6.550275029020785,-1.212273689417677,-1.4661394606562446,1.1852001773531384,0.04126651894471662,-0.21165114573849597,0.10863725505340273,0.21813666025123118,0.13384487134125575,0.1405161363026597,-0.1356542990812007,0.08717628034752586,-0.14152896500187528,0.2156735106783002,0.277010846844864,0.09601659463938403,-0.0073820204332032,0.1281851141865584,-0.13125735299404107,0.07855671744958681,0.06928659971676733,2.7563884262984106,6.181861913050385,2.247365845194054,-0.08850066126043554,-0.27436906990146426,-0.09324997445409133,-0.06643554314613453,0.14460685413495655,-0.13210544658427859,0.2429872246212379,0.30862117203201844,0.4189699403053151,0.4274389383660946,0.11287079230153685,0.030587985175406285,0.24103091140912314,-0.03137629361274419,0.7609086857900813,0.012174466938522865,-0.07887662456924494
47-MFCC.csv,-167.51250355227143,154.08344326304265,-36.47251008309336,26.0864901250439,-19.716262492351785,4.0084233867035595,5.675803126346754,-6.608024429028092,-5.193581690031453,2.834065140723547,-0.8473350640881978,-1.2249025078110714,-8.842667374399316,2.7895308127119565,-4.088021926683631,0.6857247544453313,5.1800150788203,7.660704211380077,5.883022667034757,7.958054604619426,64.78871633705742,28.297619171804882,26.080828262242832,22.26057668166284,18.4640062988382,11.071949120417019,15.59347346624604,14.6462009700772,12.4726811832857,10.517645869127886,10.717708674485037,8.927484965219985,10.286074549216384,10.21999093316985,9.485379589274244,8.736620139621476,11.883916262961222,10.782290504334352,10.72653791083317,11.623673425163211,-0.771245120997152,-1.0257691527296977,0.6334504794880698,0.5197505393093046,0.08820453031535168,0.17850805524415359,0.20392640871580942,-0.057513391582771856,0.06028963189154667,-0.06957696005657668,0.08780655483806965,0.0666440253601759,-0.1484002295771295,0.4233829453781893,0.3282883420992143,0.1535791284715904,0.42961491536516877,-0.0011886244521936433,-0.18446319504588504,-0.1942245773539159,2.1166106263875197,2.5904205929235062,0.5806892436684001,0.10914937359598254,0.0442974156831224,0.19081251433362478,0.0018410686494458872,-0.2304484790252035,-0.19714111989516558,-0.16022505422880373,-0.22054376938961173,0.09073983781455608,0.10462344660047496,0.2730307697105112,0.4424760056294015,0.4293329913689594,-0.08187440253512879,0.01798914784761063,0.12900188482675157,0.04598950438489835
48-MFCC.csv,-222.29108444663436,141.26279493477236,-36.23332826258635,57.00271611137973,-0.7781421806626602,14.338820229478493,0.15869341565634995,-1.7424298955868502,-2.5224942412675744,2.4008114325267753,-10.605032124325085,-0.6250074668898601,-3.145248442592245,1.8355801729762695,1.4733614832798259,-3.3078270559233656,-6.671176577869151,-3.402861675018675,-0.12753593817054637,-3.5164540106191104,65.16378042640012,27.976738189387486,26.567943024804535,20.569734840645648,24.13366098167571,18.07024316003735,21.340121527507705,14.096405535354261,13.846905473313916,12.496156885071443,10.716587253974991,10.910752532752703,10.650596036157983,12.486062752513858,10.214565160724502,10.480337179526853,10.080035655062828,9.101490799271748,8.936331183601723,9.39101699267359,-2.5025354305707848,-1.904266284521717,0.5733934989399673,-0.011512215662228032,-0.19729595868266334,-0.16563392695550452,0.4777980977595544,0.16858309493740306,-0.19574021206838044,0.2427980602466735,0.07789774738222384,-0.18120282936197227,0.07099285105059353,0.5506015190802864,0.09439326597079982,0.2303264792912471,0.318848006393871,0.15092134040857044,-0.20320475243038608,0.044546192175063025,11.866515093154288,7.5721037772140605,-0.2249653610808129,0.20818610939874693,-0.1147078703930009,0.12017904514054312,-0.27910552705422287,-0.02671852098791927,0.16003436986211517,-0.04454060109963498,0.37490811057130236,0.2420109214275561,0.15162188130521814,0.632680153723078,0.6924846087246048,0.5911372798838626,0.43940118826083463,0.9514791816193662,0.9632993274057071,0.5567550057954924
49-MFCC.csv,-200.78828066686808,127.44329683266535,-73.37617364038483,54.07914901702204,-6.960053527154534,5.742362725874413,-2.1498458097797584,10.808936980805267,-10.376337257871302,-3.990455172001673,0.1109633228992267,-3.7016240103939104,-6.5874019628872205,-1.9940976747329489,-3.448412083129756,-3.8830928926512702,3.146528567404266,-3.463244901479879,-0.3862795974197721,-1.5754651253941545,83.84223354946562,33.49716525446258,26.741758814290787,20.136965262092684,18.66782799649725,15.987645521630974,14.837848629302771,12.069543484828122,12.552392924893347,12.01164695925442,12.752703277088656,9.835410758057716,10.792534235963233,10.02426893902728,11.254236233349395,10.581194640489205,11.11368461279762,11.046911453942105,11.581896543461,11.85414717751483,-2.5691728264715845,-1.1041143792376016,1.4085862681637378,-0.5572060075799781,0.16810764475704404,-0.0853697813723266,-0.03996989945786305,-0.00959280326173364,0.025343927140341525,0.1640451472006485,0.08718102849954797,-0.042621213571319906,-0.11514540917379618,0.6244042114649693,0.37757123287310107,0.6667268915992667,0.1886691558916138,0.3001208073601031,0.4236319110848043,0.13314745868881417,9.215877116990988,2.992203882715777,2.7115169543846704,0.8790770922324489,-0.03784874437684804,-0.24754189020746642,-0.07732774958567434,0.08444070403925696,-0.07468071564432721,0.10980966123998614,-0.10299881422935675,-0.06879939346565545,0.08804385796111536,2.0421213923966945,1.2116488676419461,1.0331857785651826,0.2223847276498887,0.47783410088802336,0.7905894115849295,0.5687524003559385
50-MFCC.csv,-273.53560536183517,207.92999441561147,-42.36699864956438,-27.851898179529723,33.049960729243196,6.367827238755669,-9.960850392324291,1.1593990632383324,-8.713717384500718,-17.76753998849658,-14.446507092129403,-12.01291186922222,-6.850292014727795,-2.1331736688600302,-8.339095832463595,-6.212306793653138,-0.6824463906870983,-2.3044514984449194,-7.724664155136354,-9.141425133242308,35.740399147777694,24.62033463337689,26.652979417086872,17.38052941368197,22.676147062996666,14.13761541869465,9.663596791191768,11.059771906067974,9.072207974483463,8.942035915618437,8.204903231760749,9.556846926224134,8.327568949389995,8.039306124670738,7.81898890563983,8.04348113989114,8.783130191196147,6.990962194411686,6.452091093072283,6.149664919366351,-0.9750047611159772,-1.3545941491757192,0.027210226707705645,0.8546988092362261,-0.9257184236785483,-0.736531347184291,0.09028130803246172,-0.6239024723761737,-0.06853155844866948,0.1470717106316311,0.17423294501241995,0.13796710626494574,0.05570256506409757,0.11134964198639907,0.09495443791423357,0.2695939395355779,-0.33354935012633047,-0.15223743926895256,0.06058146222926937,0.08607656330412758,2.043661516040457,2.1954512613810535,-0.1586081212509911,0.9647764908110745,0.8574710954373526,1.4208381589295995,0.09802611107731751,0.769681540944934,-0.05555824333974435,0.019118680325242554,0.4861698451898624,0.17727527166606993,0.10334201295635292,0.0013308751486773573,0.07099943272622777,0.08209219632781739,0.3221682573789204,0.28408260828598664,0.35377428333437644,0.28281543012793886
51-MFCC.csv,-225.40804262109322,177.4516704818041,-76.26178721561747,42.89289090313126,25.604997972819437,-20.677881502015882,9.122045669297426,-14.170740367647658,-4.323712168700227,-1.2991669301832598,-16.499800230843096,-1.3576852380082816,-9.39941558304039,-9.137149537053416,-1.8401135900808,-10.092925815246286,-4.2836707050661325,-7.399606769415892,-9.46650094398871,-4.064941280667504,29.254147330415904,15.424174834750271,17.391303958837995,16.918807722376524,11.712799249703664,9.286825244656796,11.129679636428422,8.513811577587427,6.950646478116494,6.782253230584076,7.11483393045306,7.690063232917222,7.398301482403182,6.717959920773681,6.88345140943949,6.851217563765921,6.64006957974829,6.285103485858433,5.839106538385519,5.342660245082812,-1.4768569194701748,-0.3457582711279164,1.1688388853393552,-0.489799348940994,-0.0433287465011478,0.3130208364687048,-0.13869810063542412,0.03541892279171371,0.1403285190577574,-0.18337977692276927,-0.057407114959933975,0.08121005311109399,0.5388237584000916,0.17974591396929349,0.18366190877456506,0.10739245825896059,0.04846696569385802,0.20682873754335926,0.09216007338085988,-0.04591795815312859,4.037424840757662,1.0904910128111887,2.705043992943404,0.04457079566794642,-0.2474977847448594,0.5752988249532485,-0.47671072580705953,-0.08354095535604067,0.21841518005793548,0.1580070348521394,-0.21223822580501528,-0.08650414779024018,0.6453921048783009,0.35851471929945555,0.12369621037429646,0.014216147658267175,-0.02016491219906591,0.10467825792795082,-0.028913004569769196,-0.0038941482283973983
52-MFCC.csv,-260.2903615668381,144.35450437489098,-71.4321522329709,22.987756192228165,-11.54284829200717,10.859364573690094,-13.463010944697077,9.093287520301988,-8.575722808067182,2.112885843738677,-3.6127904402550395,-2.4133225274884684,-2.833614475473682,-3.594060970317728,1.7993655243435074,-2.046227744617268,3.995525381483709,-6.018072163100524,0.9034478722791675,-1.5043390810332444,83.93113549521856,30.862503122746325,21.077081437775806,19.159512735827565,18.20070958081004,13.586658214581911,14.557100974586053,11.227320355417055,10.452590403652419,12.717309659418387,9.46421739883616,8.804621256021228,9.05065193253269,9.050606316032578,9.49806596087111,10.123161269252918,10.395943781197905,10.086491438655829,9.989705997810258,9.953813992611135,-1.8663395005417427,-1.6869424552385752,0.7039619694960862,-0.44334812693812303,0.1651544029811287,0.1334423000171842,-0.008876407668542391,-0.015098405315641555,-0.016127721766416917,0.06752789662538329,0.2584122778841626,-0.17052797956488663,-0.5749050643118772,-0.06616906203834215,0.122547588842681,0.09520073784574161,0.6778175682769113,0.6843176671562026,0.2918127988276453,0.4258984977808389,6.024078895418549,5.481360258053657,1.3521476675087976,0.37244784761712646,-0.06374056478166246,0.8683211001618094,-0.09077125827358001,0.6650058895069484,-0.0297843835199334,-0.2753621063329623,0.29519930048229615,0.7948343310850015,1.8961213436552415,1.2247414806761285,0.9123220441278113,0.5745828586419712,0.9894586740966513,1.4882124703295303,0.7069270127774154,0.8350196992928662
53-MFCC.csv,-117.93565703544506,124.28064251007794,-9.354644455098889,53.65430689754274,-12.828797428315482,34.411965624178585,-10.874683898252181,20.595871198116033,-6.974352483339756,7.948892009876672,-4.499313217069864,2.3596256411694005,-8.47737624213564,-1.3773598781337422,2.533365027530668,-1.8881801708473733,5.540594960731725,-2.3987582913040555,2.7008420235625206,-3.063204802740797,79.96902055590232,30.48473004502623,26.844342942729245,20.008591694182357,17.09411507091806,13.988099965416069,13.908591439903649,12.766568125488975,11.296308433397636,11.349652779663394,9.693519368405534,8.773537127558876,9.3592341814398,8.286117605809839,8.558973121704625,8.323117430917977,9.171184206801424,9.101390797902333,8.981238958672236,9.807481280612341,-1.8375211308030523,-0.6779270913405588,0.17859552070065987,-1.0562864913334393,-0.16225141408357452,-0.14181944476848543,-0.09440943659834268,-0.20670697252757242,-0.04250585764375293,0.12923034752478094,0.04218492788316428,0.34255915454071073,-0.20495583663388897,-0.04592469379520864,-0.0004402425711080084,-0.03970070464830945,0.10900121355876263,0.2208837859609925,0.13538466503872928,0.33834044339206637,5.459133108715714,1.314841240832613,-0.2047099350646464,3.152408888545759,0.33864324299190374,0.32000721553400435,-0.0016270402444344967,0.39815687401174316,0.06823578355260507,0.08670820979726646,0.1641659899328749,1.2848974812359977,0.7659241879259371,0.6305514378711656,0.42678877271358173,0.3174436325635934,0.08649384176573882,0.7644673116649456,0.3237188456372402,0.6703697548373748
54-MFCC.csv,-207.00012644026378,132.38199849512543,-46.562592002039025,54.84106732950145,-3.04415401696732,13.063899168248026,-4.595807635144495,6.498147479421483,-3.2414733573776098,-1.7001275710012245,-4.818381774072444,-0.6004902340613859,-1.6241003361999524,-6.0026739810954295,-2.341679144520279,-5.364914147265872,-3.959018430300821,-3.3113561485283918,-0.8771220694880123,-1.0409489503817604,75.19672919925523,33.69489425559704,24.011180107386025,19.482391100621868,20.780613384717707,17.167402652488626,12.8669775155109,12.303814369040971,11.094717185724198,11.410128019371617,10.600640566693118,10.337836145374222,10.180381161187258,8.839045290619655,8.8541681050303,9.928759474077177,10.097031588209454,9.625033802440374,9.318071535934012,9.17446140483417,-2.0884957209382002,-1.4626086958678481,0.3024747931489809,-0.030208788632317882,-0.4357080296903082,0.15464928755432086,-0.17872633359736648,-0.21200321960475543,-0.09038338415300586,-0.18412580227233571,-0.13790838732130453,0.02916061591374992,0.04534740095941536,0.020828868120052958,0.2530346945401247,0.3040914351589467,0.3961317947941717,0.4013250246837258,0.6293446919947804,-0.17656189822841784,8.268463331799985,2.9715332883862273,0.07097758359081396,0.38175591564810674,-0.03227495620112153,-0.0448123935360214,0.31012258026526895,0.1638666524202792,0.05416223690700761,0.29376691707705405,0.32024730500560716,0.46495544725504967,0.09530531159439093,0.44667493639916955,0.5478823746866515,0.1443071915202352,1.0309689736307415,0.8459874786288615,1.587073785638681,0.5508910887295828
55-MFCC.csv,-211.2488402099502,146.35286940540334,-22.086930175022335,42.04516595971977,-5.689632127497645,10.664223837955365,-6.359868739784099,7.529571397381084,-10.540049777047138,-3.387264174324104,-11.892178385214374,-4.072481880510818,1.5959476713551053,-2.3674832365619953,1.0981926884673705,-3.835875996718375,-5.859136797620646,-3.4055162116867446,-6.804467889137399,-8.984743276511956,73.63076625903955,33.705534783302404,20.672790953138765,15.894904194896487,16.692938187941422,14.343952628029193,11.77214493453046,12.856698831125318,13.396581050744873,10.60673769888124,8.676479011334894,9.143989077169362,9.565554162313262,10.108815504759216,9.636487430072146,9.360261365624932,8.71466730125433,8.449222909021307,7.662984491551545,7.948286956015882,-2.0183916606723336,-1.4699148295955706,-0.057442476484994336,0.22814974323050777,-0.0043263845922478375,-0.12882504551233045,-0.23012201466628718,-0.10950888791243585,-0.3482362114958711,-0.05428063698601616,0.11626960303370483,-0.11854385771362545,-0.08177275955386708,0.22405239978281463,0.3780277861452671,0.6336399916306075,0.47614330785569875,0.00913341416117667,0.02287559336017255,0.7765762717595273,7.2695794795673745,3.8747168548968967,0.21890831045890558,0.2656569442585801,-0.04994246084532694,-0.14968054043389767,-0.10192247395259013,-0.08902801254586024,-0.3406378004472961,0.2128119884596793,0.06499407905583832,0.4783676725379351,-0.07080768174014151,0.21085706780285385,1.000680781081054,1.9070468329216261,1.3728128776947415,0.31422563142851656,1.5393753116572997,3.378822379248862
56-MFCC.csv,-192.71104865497273,145.7297051601644,-53.89025473222401,36.65882967823003,11.450815388737977,5.245858068066868,-2.2142825964530903,9.531784692631165,-0.7007907698078351,0.0038877877543298084,3.371869416749786,-3.8583674421593765,-5.7047300847010645,-2.9317841276413654,-7.531124159729866,0.5235959268504516,2.2647845920339855,-8.434583449436001,-1.6976823879584075,-1.8563710976897025,67.81111775087477,32.01431567383821,25.120774295568953,23.682974216602187,19.326763625544654,16.136736167345816,17.23320684771026,12.72514474415096,11.470797972361545,11.712705610966008,11.052634874094933,13.117843573502931,11.322796277543699,12.594105101221137,14.002301054956185,13.984050902148024,14.761482211158635,13.94806723497838,13.967596924427191,13.677281487028756,-2.0148122524398664,-1.455374234099167,0.9434340749458405,0.04936384901966894,-0.3438180640100118,0.19390877252199137,-0.16897091172931045,0.2828424094738665,0.02146064670416969,-0.050300527981376485,-0.0849683576667952,-0.027635892331818714,0.03291216759130942,0.03983852013011918,0.4153640528371213,0.5030756991892864,0.6524913747455926,0.18987338190064176,0.33486352371812317,-0.021750730001393947,6.990786865632453,4.233054675386564,1.8242124705961658,-0.12052101937516957,0.2877370044797658,0.24682132169683557,0.07209735881546475,0.25241763845616205,1.2276031918612231,0.18499015743847114,0.49816091241374094,0.2267968827038187,0.6736362026715716,0.662063198304216,0.5386543197327232,0.435006416101261,0.4991921017714831,0.2574237972901052,0.6281211928000223,0.5773425743119827
57-MFCC.csv,-188.16646877767923,141.4616560532905,-27.442632253860484,54.03874680715438,8.111544453777613,14.673225641865562,-5.107086700316127,2.6679111797493436,6.989470577172663,0.1550344239395464,-11.029916499631714,1.6202373061075155,-4.6257287410064825,-2.1046095928432607,0.8333832669977529,-3.01405105724877,-6.025481944501613,-1.2755498048664058,3.2114933863718953,-2.0892581921870286,68.42696471885301,30.24570797512116,26.396925156361345,19.792876814612463,21.606742310045522,16.98077256873245,16.346333919448124,13.749762096061083,12.034778050031123,12.834392694071067,9.212201464935253,10.9791786393182,10.456799165561733,9.894304206066774,10.043698871951378,10.234311267207865,11.19718624446736,8.293661753685008,8.699311601234472,9.165524244283088,-2.318641455543111,-1.9530882403479195,0.7641714467520128,-0.22202874303270567,-0.22872887787855642,-0.04032661888818907,0.03006433050148831,-0.052538785374738356,-0.3444996534027428,0.31592422583001145,-0.2339513331168661,-0.06465598231848951,-0.015169706573715426,0.07491017280386421,-0.2551959458927,0.5334404063377516,0.625447910290143,0.179281845622462,-0.05901844495706753,0.027126046930832162,8.780924406341008,7.082007413380477,0.4762833782852911,0.20969417792664613,0.042929081788296575,0.15950016018434665,-0.41526699097813236,0.3822283481344755,0.2520999781664357,0.21350985206023276,0.1487567281165889,0.2091823574201559,-0.14746749658126257,0.08061431339880354,0.4757592050793833,1.563183474774918,1.4186983265150936,0.5198519273935109,0.08636852978823217,0.23419546405037295
58-MFCC.csv,-193.25804957131444,133.9301424978152,-42.259551777298846,60.22661479687819,0.17937798093503685,16.31214067120444,-7.755526214652809,8.292805892329918,0.8472746006557569,0.6929216564307036,-4.388449532760584,2.9031245822873766,1.5650102964214216,-2.5766010199245466,2.9763864465126315,-3.1464695542263104,-9.247679042945347,0.1197457620381648,-0.8898526876014827,-7.76103240539762,80.86686671880484,34.0924881923142,24.04983323856782,19.84679296060578,18.581409597140944,16.414928850224758,10.838683270433949,12.378213304712812,11.020158737466975,10.629025322930902,9.248094182335544,9.992347266627638,10.72954364516838,10.383501673203234,10.253178632706609,9.805260607750286,9.778220064418514,8.608056860249725,8.267528688865315,9.294011835820497,-2.217397299258814,-1.5565238656668177,-0.08442856811665611,-0.5470975390132198,0.07264252178714592,-0.07556716824397729,-0.3041930863066923,0.035083465820461054,-0.03502469981793119,0.23329063268082922,0.2880048525145758,-0.2513716936926434,-0.03207686492885621,0.44711222306082626,0.3169050232923269,0.4772560889919873,0.13810853191921024,-0.41885246101258194,-0.1855229397148316,0.3575498234204821,8.342127243083883,3.724512008131573,-0.35147754141429655,1.3536251817033276,-0.08129074404044445,-0.19058027316046644,0.5124757930990094,-0.1572573861087152,0.011441565527814834,0.4551651372783301,0.4683954809284798,0.9159751432835557,-0.029089666311922446,1.5285974586774942,0.8336870523886635,1.5531500022784406,0.6526977966121121,0.8465241589987693,0.7307991227401818,0.5488261672269372
59-MFCC.csv,-207.7850736777051,177.85915827403625,-93.96170464569205,46.38803852691964,2.7517221251509323,-8.510290296962797,13.729428285271688,-15.613904270243069,1.404253800551709,-8.20042609062829,-6.401314603256747,-0.6202589996249415,-9.325834293829809,-0.6120303402420627,-7.268178645723542,-6.455381472361289,-2.1183263364669838,-7.709597290380259,-2.3168960802690344,-3.685319047730579,57.312255273103105,18.899749236577673,22.701560525716495,18.69274601750107,14.689040988617554,10.371200007383097,10.89842359910109,10.159514170707983,9.447005060270923,8.319265465258734,8.23546853458109,8.86564914619087,8.613402911683048,7.387861569667567,7.802225815658829,7.8368876443938325,7.491349937746875,6.758954447122725,6.815504002320471,7.698642347886319,-1.590770873696938,-1.3059567259605656,1.124214828632999,-0.5638530895591066,0.04430252456232205,-0.10965046164473453,0.05676485442387505,0.13753327367558524,-0.03837798961770803,0.05821288403405287,-0.12908078137598775,0.08828229595652219,0.18294980517294235,-0.2306356247111358,0.0040170289072367455,0.12166099415884746,-0.015260468343168484,0.02745639681485956,-0.14469226678281885,0.07631426882274302,2.943052115874977,2.721023509674403,1.594218519889349,0.5725708381154271,-0.300656733281671,0.3825365793124984,0.04940524200727836,-0.20205339248700538,-0.011318355786702927,0.04639929902534856,0.04749122987919874,-0.06568572709575893,-0.09819514229727266,0.06427865898899565,0.4482970188441988,0.19227455215453082,0.12925001928181867,0.15086086345207983,0.08027887377757814,0.4616179021854059
60-MFCC.csv,-149.53795462029927,166.5227700705372,-84.65978932874528,48.75531607187116,-2.2644915171631492,-7.145421524711892,16.13590140242694,-7.720568151471394,5.573859222720141,-1.6065513585965814,-4.660700786954205,3.9091168705066575,-6.987556204790596,-2.0080070639821836,0.04955768112564722,-5.08386745797418,2.510484678945339,0.08300987102458716,2.326322341926293,2.2360472807758267,68.65429583653149,31.410383623093818,23.085490963639632,21.275012542636915,18.1285266212691,10.342786738050073,14.666753135293867,11.497004375474424,9.14620975383899,9.435710233051106,8.029073235442166,8.927289175064871,8.603993168954426,7.955634494814612,8.848516587151831,10.235160542448165,10.278288346494737,10.239652850789394,10.258520660943049,10.493427016683826,-3.14295541905714,-2.183908918774792,1.8326315037203098,-0.47548492631301215,0.11219262420365349,-0.15890498192335775,0.231974597932336,0.6956777089201522,0.10715218944805444,0.18371363367433916,0.004451239785810031,-0.11861258626528162,0.08193094096255953,0.11995676980072884,0.5311563487182976,0.5829229204621503,0.2698317907719973,0.5512756044540236,0.35083001081005316,0.32415109593412755,14.156405089426045,9.162714725741473,5.055257987635065,0.3546065114505206,-0.47456941519265294,0.06063714841267798,-0.10170591213634372,1.3603821644041432,0.5509848799533126,-0.24383402615913274,0.035149511755492746,0.4633267923175195,0.030096869759220102,0.263728390361087,0.8495918476124076,0.363483072498354,-0.037137794751206155,0.3435135170328749,0.07614657562985583,0.11821257337752211
